	created_at	id	in_reply_to_status_id	in_reply_to_screen_name	source	retweeted	retweet_count	favorite_count	screen_name	hashtags	text
52	Mon Oct 28 11:54:17 +0000 2013	394794243585110016			"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	False	0	0			Nuovo #Nexus10, le specifiche tecniche appaiono (e scompaiono) online http://t.co/0IdamHWLQD
53	Mon Oct 28 11:54:16 +0000 2013	394794240766529537			"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	False	0	0			Nuovo #Nexus10, le specifiche tecniche appaiono (e scompaiono) online http://t.co/tpKXwgtTsm
54	Mon Oct 28 11:53:22 +0000 2013	394794012277604354			"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"	False	0	0			【Nexusちゃんねる】 New Nexus 10 Appears at Google Play Store Revealing Features -... http://t.co/B8YcUArB87 http://t.co/c9iQlHw7F3
55	Mon Oct 28 11:51:25 +0000 2013	394793524203237378			"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"	False	0	0			Save $99 on Nexus 10 #tablet (32GB version) http://t.co/ROoX8gKTr4
56	Mon Oct 28 11:46:33 +0000 2013	394792298984120320			web	False	1	0			RT 次期「Nexus 10」の製品ページがGoogle Play Storeに一時登場？ - http://t.co/euUaDKumh8 #Nexus10 #Android
57	Mon Oct 28 11:45:48 +0000 2013	394792107744829440			"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>"	False	0	0			RT 新型Nexus 10のスペック、誤って一瞬だけ掲載される - http://t.co/xSAZ7hkzm5 #Nexus10 #Android
58	Mon Oct 28 11:44:30 +0000 2013	394791784481427456			"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"	False	0	0			Nuovo Google Nexus 10 con 3 GB di RAM appare su Play Store...e poi scompare! - http://t.co/RtzJcut023 #nexus10 #nexus5 #android #googleplay
59	Mon Oct 28 11:44:29 +0000 2013	394791778555277312			"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	1	0			RT @trustedreviews: Official specs for the #Nexus10 2013 edition appeared briefly on the Google Play Store, before the page was pulled: htt…
60	Mon Oct 28 11:42:43 +0000 2013	394791331999932416			web	False	0	0			Google accidentally teases its upcoming tablet Nexus10 on Google Play Store @ http://t.co/aVJh4zJF1A
61	Mon Oct 28 11:41:58 +0000 2013	394791143210487808			"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	False	0	0			Google posted the official #Nexus10 specs on the Play Store briefly. What a powerful slate! http://t.co/HezFJJXGig
62	Mon Oct 28 11:41:56 +0000 2013	394791137308704770			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			Nexus10サムスン製
63	Mon Oct 28 11:41:18 +0000 2013	394790977266675712			web	False	0	0			ステップNexus10買おうぜ！（）
64	Mon Oct 28 11:40:03 +0000 2013	394790662534864896			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	1	0			Official specs for the #Nexus10 2013 edition appeared briefly on the Google Play Store, before the page was pulled: http://t.co/qOX6LxZ6ct
65	Mon Oct 28 11:33:59 +0000 2013	394789134394736640			"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	1	0			RT @AVForums: Nexus 10 Tablet leaked on Google Play ahead of official launch. Anyone surprised by that? http://t.co/BvbESVxYS2 #tech #nexus…
66	Mon Oct 28 11:27:28 +0000 2013	394787496380223488	3.94751720104e+17	yamakou_	web	False	0	0			@yamakou_ nexus10は『現行の』win8タブレットよりあり得ないかと。iPadにするなら第４世代よりAir（まだ発売してないが）がオヌヌメ。タブレットは重いとマジで使う気が無くなる。昔買った765gのタブレットは重くて使わなくなって処分した。
67	Mon Oct 28 11:23:14 +0000 2013	394786431823904768			"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>"	False	0	0			nexus10とかいらね
68	Mon Oct 28 11:21:15 +0000 2013	394785930013188098			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			iPad AirほしいけどSurface2と新型Nexus10が気になる
69	Mon Oct 28 11:20:34 +0000 2013	394785758835245056			web	False	1	1			Nexus 10 Tablet leaked on Google Play ahead of official launch. Anyone surprised by that? http://t.co/BvbESVxYS2 #tech #nexus10 #Android
70	Mon Oct 28 11:20:26 +0000 2013	394785728015921152			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	0	0			La Nexus 10 con pantalla Sharp, Nvidia Tegra 4 y auntonimía de +10 horas | Eleventel http://t.co/yLox8wo8SB #Nexus10
71	Mon Oct 28 11:18:57 +0000 2013	394785353313570816			"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	False	0	0			“@androidetvous: Confirmation de la #Nexus10 2013 et apparition sur le #PlayStore http://t.co/9bUKErRrh3”
72	Mon Oct 28 11:17:35 +0000 2013	394785010315952128			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	0	0			Google Nexus 10 (2013) mit Android 4.4 KitKat im Play Store aufgetaucht http://t.co/5tn8IpLhhm #nexus10 #google #tablets
73	Mon Oct 28 11:16:47 +0000 2013	394784807391334400			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			This is going to be a very busy and exciting week. I'm fairly optimistic for a Monday. #nexus5 #nexus10 #android
74	Mon Oct 28 11:13:46 +0000 2013	394784050285514753			"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	3	0			RT @dokoblo: ブログ更新 どこにでもいる高校生のブログ-どこブロ- : 【Nexus10(2013)】製造はASUS、詳細スペックもアリ！スナドラ800搭載 http://t.co/Yuhp7dKbq8
75	Mon Oct 28 11:11:09 +0000 2013	394783389946888193			"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	False	3	0			RT @dokoblo: ブログ更新 どこにでもいる高校生のブログ-どこブロ- : 【Nexus10(2013)】製造はASUS、詳細スペックもアリ！スナドラ800搭載 http://t.co/Yuhp7dKbq8
76	Mon Oct 28 11:09:10 +0000 2013	394782891227766784			"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>"	False	0	1			"تسرب مواصفات جهاز Nexus 10 الجديد

ويقال انه سيتوفر بتاريخ 3 نوفمبر!

يخرب بيتكم كل يوم تاريخ!!

#Nexus10 #Google http://t.co/eYovAB0GPu"
77	Mon Oct 28 11:08:55 +0000 2013	394782829562703872			"<a href=""http://blog.livedoor.com/"" rel=""nofollow"">livedoor Blog</a>"	False	3	2			ブログ更新 どこにでもいる高校生のブログ-どこブロ- : 【Nexus10(2013)】製造はASUS、詳細スペックもアリ！スナドラ800搭載 http://t.co/Yuhp7dKbq8
78	Mon Oct 28 11:06:43 +0000 2013	394782273045680128	3.94781934276e+17	koriGorilla	"<a href=""http://twitter.softama.com/"" rel=""nofollow"">ツイタマ</a>"	False	0	0			@koriGorilla Nexus10も話として出てきたなら信憑性は高いんじゃね？
79	Mon Oct 28 11:03:50 +0000 2013	394781548186054656			"<a href=""http://blog.livedoor.com/"" rel=""nofollow"">livedoor Blog</a>"	False	0	0			【新着記事】 Goガジェット情報局 : 【Nexus10(1013)】忘れた頃にやってきた。ウワサされるスペックとは？ http://t.co/thr1qZueld
80	Mon Oct 28 10:58:35 +0000 2013	394780226883813376			web	False	0	0			#NewNexus10 New Nexus 10 Appears at Google Play Store Revealing Features http://t.co/1fMjRVZux3
81	Mon Oct 28 10:54:07 +0000 2013	394779101103276032			"<a href=""http://cyg-newsagent.net/"" rel=""nofollow"">CyG NewsAgent</a>"	False	0	0			New Nexus 10 Appears at Google Play Store Revealing Features http://t.co/UBzbai8sBw
82	Mon Oct 28 10:51:28 +0000 2013	394778436721704960			"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	18	0			RT @Galaxus_FR: La #nexus10 en mode furtive sur le Play Store : specs et visu de la tablette 1/2 http://t.co/E6w0AJcv8T
83	Mon Oct 28 10:51:23 +0000 2013	394778415469178880			"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	False	0	0			"‘Nieuwe Google Nexus 10 duikt op in Play Store’ - http://t.co/f5c0lg1SL9
#Google #Nexus10 #tablets"
84	Mon Oct 28 10:47:52 +0000 2013	394777530953003008			web	False	0	0			#Nexus10 2013 Tablet appears on #PlayStore then taken down. http://t.co/9tMYYYL0ys
85	Mon Oct 28 10:45:47 +0000 2013	394777004848844800			web	False	0	0			"Nexus10なぁ・・・
雑誌の電子版を観るにはいいかな"
86	Mon Oct 28 10:42:48 +0000 2013	394776255645888512			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			"Esta si parece interesante.Veremos la relación  calidad/precio. 
La nueva Nexus10 aparece y desaparece d Google Play: http://t.co/UXiYzDJapo"
87	Mon Oct 28 10:39:36 +0000 2013	394775448527204352			"<a href=""http://blog.livedoor.com/"" rel=""nofollow"">livedoor Blog</a>"	False	0	0			一円を笑うものは二円も笑う : 新型iPad Airとガチンコ勝負の新型Nexus10がGooglePlayストアでフライングで表示された？ http://t.co/HrBXhyw8un
88	Mon Oct 28 10:39:27 +0000 2013	394775413953540096			"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"	False	0	0			是巧合還是騙局，#Google #Nexus10 規格現身 Play Store http://t.co/56MXU0n6AK
89	Mon Oct 28 10:38:26 +0000 2013	394775156398116865			web	False	0	0			What price will Google pitch the new #nexus10 at? £349 seems to be the UK estimate. #iPad #killer http://t.co/KZmdaSxpsd
90	Mon Oct 28 10:36:43 +0000 2013	394774723307245568			"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	False	0	0			La nouvelle #Nexus10 aperçue sur le Play Store avec ses caractéristiques attendues : http://t.co/DD8dzEMPYA #Google #Kitkat #android
91	Mon Oct 28 10:34:03 +0000 2013	394774053091028992			"<a href=""http://example.com"" rel=""nofollow"">Antoinedroid Nexus 4 w/ Falcon</a>"	False	11	0			RT @Galaxus_FR: #nexus10 : specs 2/2 apparition brève comme le #Nexus5 http://t.co/v76kgYGjM9
92	Mon Oct 28 10:34:00 +0000 2013	394774041925808128			"<a href=""http://example.com"" rel=""nofollow"">Antoinedroid Nexus 4 w/ Falcon</a>"	False	18	0			RT @Galaxus_FR: La #nexus10 en mode furtive sur le Play Store : specs et visu de la tablette 1/2 http://t.co/E6w0AJcv8T
93	Mon Oct 28 10:33:22 +0000 2013	394773881942061056			web	False	0	0			Android4.4とNexus5とNexus10はまだですか?早く詳細出さないとiPad Air買っちゃうよ!?
94	Mon Oct 28 10:32:16 +0000 2013	394773604627664896			"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>"	False	0	0			La cosa strana è che non son trapelate neanche build preliminari di #android #kitkat per #Nexus #Nexus4   #Nexus7, #Nexus10 @Just_in_Android
95	Mon Oct 28 10:30:34 +0000 2013	394773178112688129			"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>"	False	0	0			お宝創庫刈谷店ではiPadなどのapple社のタブレットからNEXUS10などのandroid搭載タブレットを幅広く買取っています！手元に余ったタブレット機器がございましたら是非！お持ちください！！担当F澤
96	Mon Oct 28 10:28:55 +0000 2013	394772759915794432			"<a href=""http://getfalcon.pro"" rel=""nofollow"">Falcon Pro</a>"	False	3	0			RT @PDTalkinTech: Oh and a whopping 9000 mAH battery! #Nexus10
97	Mon Oct 28 10:28:50 +0000 2013	394772739732824064			"<a href=""http://getfalcon.pro"" rel=""nofollow"">Falcon Pro</a>"	False	6	0			RT @PDTalkinTech: Beast specs on the new #Nexus10 3 GB RAM, Snapdragon 800, 300 PPI Display, 8 MP Rear, Android 4.4 KitKat, 584 grams and o…
98	Mon Oct 28 10:23:56 +0000 2013	394771507928633344			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			"#Nexus10 spotted on #Googleplaystore
http://t.co/XruVkS7Rwp #Google #technews #Android #Nexus #tablet #kitkat #LG #Nexus7 #Chromecast #phone"
99	Mon Oct 28 10:15:21 +0000 2013	394769346708643840		talonkarr2	"<a href=""http://getfalcon.pro"" rel=""nofollow"">Falcon Pro</a>"	False	0	0			@talonkarr2 RT @Galaxus_FR #nexus10 : specs 2/2 apparition brève comme le #Nexus5 http://t.co/wVPUhWCZUG
0	Wed Oct 30 10:17:23 +0000 2013	395494632907636736			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | AMARETTINI | http://t.co/RStAcDvfzD | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
1	Wed Oct 30 10:17:22 +0000 2013	395494629652836352			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | FLATTERING | http://t.co/oFSuxMCfbz| #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
2	Wed Oct 30 10:17:20 +0000 2013	395494623873093632			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | Spin me... http://t.co/uu0oAVrSc5 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
3	Wed Oct 30 10:15:27 +0000 2013	395494146510577664			"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>"	False	0	0			"この風貌じゃとNexus10は、ASUS謹製か。タッチパネルがボロいと使えないがのう。(￣(工)￣)
http://t.co/tLOxVDvK6q"
4	Wed Oct 30 10:03:04 +0000 2013	395491030726082560			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Sleeve | TURBOCHARGED | http://t.co/K8w8o7psKW | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
5	Wed Oct 30 10:01:26 +0000 2013	395490619302633472			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleever | EDUARDO | http://t.co/9dfqEeBqc1 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
6	Wed Oct 30 09:50:33 +0000 2013	395487883718447104			web	False	0	0			Nexus10って今でもずっと店頭販売されてないんだなぁ。現物を触ってみたい。
7	Wed Oct 30 09:47:30 +0000 2013	395487114059841536			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | NELLY http://t.co/Gco0G1qBnv | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
8	Wed Oct 30 09:47:22 +0000 2013	395487082132819968			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | FLATTERING | http://t.co/oFSuxMCfbz| #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
9	Wed Oct 30 09:47:22 +0000 2013	395487081067454464			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Deerskin Sleeve | OAKLEAF| http://t.co/RaTY7DJA6X | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
10	Wed Oct 30 09:47:20 +0000 2013	395487073177972736			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | AMARETTINI | http://t.co/RStAcDvfzD | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
11	Wed Oct 30 09:47:19 +0000 2013	395487068450979840			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | Spin me... http://t.co/uu0oAVrSc5 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
12	Wed Oct 30 08:35:32 +0000 2013	395469003596247040			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	0	0			新旧Nexus7やNexus4、Nexus10の無料壁紙サイト　http://t.co/wyRP04Zzs5 #nexus7 #nexus #wallpaper
13	Wed Oct 30 08:35:32 +0000 2013	395469003302649856			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	0	0			新旧Nexus7やNexus4、Nexus10の無料壁紙サイト　http://t.co/fQqGHLy8L2 #nexus7 #nexus #wallpaper
14	Wed Oct 30 08:35:29 +0000 2013	395468991952871424			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	0	0			新旧Nexus7やNexus4、Nexus10の無料壁紙サイト　http://t.co/X9ONpih0GC #nexus7 #nexus #wallpaper
15	Wed Oct 30 08:35:29 +0000 2013	395468991176900608			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	0	0			新旧Nexus7やNexus4、Nexus10の無料壁紙サイト　http://t.co/ODHU16MB9O #nexus7 #nexus #wallpaper
16	Wed Oct 30 08:30:37 +0000 2013	395467767903948800			"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>"	False	1	0			RT @mariche_navio: Google Nexus 10 2013, se filtran las características del nuevo #tablet de Google http://t.co/YASNZfwLHA #tableta #nexus …
17	Wed Oct 30 08:22:07 +0000 2013	395465626396803072			"<a href=""http://twitter.com/kindlestorenew"" rel=""nofollow"">Kindleストア新刊情報 </a>"	False	0	0			"ポケット百科WIDE Nexus10 知りたいことがズバッとわかる本 ( 武井一巳) が、Kindle化されました。
http://t.co/GkHvjDg0hE"
18	Wed Oct 30 08:00:44 +0000 2013	395460245033848832			"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"	False	1	1			Google Nexus 10 2013, se filtran las características del nuevo #tablet de Google http://t.co/YASNZfwLHA #tableta #nexus #google #nexus10
19	Wed Oct 30 07:41:37 +0000 2013	395455435206959104	3.95454267639e+17	nohohon_papa	"<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる　</a>"	False	0	0			"@nohohon_papa Nexus10を日本発売日に買った私ですが、正直、あまりオススｍ、いや、何でも無いですｗ　
10.01インチであの値段なんで、良い機種だと思います。もしハードに使うならPOCOケーブルという充電ケーブルがAmazonで売ってますのでオススメ"
20	Wed Oct 30 07:36:59 +0000 2013	395454267638566912			web	False	0	0			Nexus10来たけどケースサイズが微妙に合わずがっくし。
21	Wed Oct 30 07:02:43 +0000 2013	395445644338675712			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Sleeve | TURBOCHARGED | http://t.co/K8w8o7psKW | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
22	Wed Oct 30 07:01:21 +0000 2013	395445302121213952			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleever | EDUARDO | http://t.co/9dfqEeBqc1 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
23	Wed Oct 30 06:47:53 +0000 2013	395441913022939136			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | FLATTERING | http://t.co/oFSuxMCfbz| #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
24	Wed Oct 30 06:47:47 +0000 2013	395441886598823936			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | Spin me... http://t.co/uu0oAVrSc5 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
25	Wed Oct 30 06:47:39 +0000 2013	395441851777695744			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | NELLY http://t.co/Gco0G1qBnv | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
26	Wed Oct 30 06:47:38 +0000 2013	395441847814066176			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | AMARETTINI | http://t.co/RStAcDvfzD | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
27	Wed Oct 30 06:47:33 +0000 2013	395441826699968512			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Deerskin Sleeve | OAKLEAF| http://t.co/RaTY7DJA6X | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
28	Wed Oct 30 06:20:37 +0000 2013	395435048855277568			"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>"	False	0	0			新型Nexus10はHTC製造だといいな
29	Wed Oct 30 04:31:06 +0000 2013	395407490109943808			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 Leather Sleeve/Case | RUM DIARY | http://t.co/QJzla6oon0 | #nexus #nexus10 #nexus7 #sleeve #leather #leathersleeve #organic
30	Wed Oct 30 04:24:19 +0000 2013	395405780566167552			"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	0	0			"http://t.co/YnJ0RaJx69 барометр hd андроид nexus10
 http://t.co/YnJ0RaJx69"
31	Wed Oct 30 04:22:45 +0000 2013	395405390281584640			"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>"	False	0	0			nexus10不是三星主打产品，没有这么多的水文而已，较少进入大家视野，其实是块很不错的平板。看待电子产品新闻和评测帖觉得很无聊了
32	Wed Oct 30 04:17:33 +0000 2013	395404078714728448			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | FLATTERING | http://t.co/oFSuxMCfbz| #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
33	Wed Oct 30 04:17:32 +0000 2013	395404076797935616			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | NELLY http://t.co/Gco0G1qBnv | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
34	Wed Oct 30 04:17:32 +0000 2013	395404073471856640			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | Spin me... http://t.co/uu0oAVrSc5 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
35	Wed Oct 30 04:17:27 +0000 2013	395404055570571264			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | AMARETTINI | http://t.co/RStAcDvfzD | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
36	Wed Oct 30 04:17:04 +0000 2013	395403957939367937			"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>"	False	0	0			まあ未だに解像度だけはNEXUS10(2013Ver.)が一番なんだっけ？
37	Wed Oct 30 04:06:13 +0000 2013	395401226625376256			"<a href=""http://www.justsystems.com/jp/products/tweetatok/"" rel=""nofollow"">Tweet ATOK</a>"	False	0	0			高解像度10インチタブレットってあんま出てないのね。やはりNexus10 2013 待ちか。
38	Wed Oct 30 04:02:34 +0000 2013	395400307678916608			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Sleeve | TURBOCHARGED | http://t.co/K8w8o7psKW | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
39	Wed Oct 30 04:01:29 +0000 2013	395400036961775616			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleever | EDUARDO | http://t.co/9dfqEeBqc1 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
40	Wed Oct 30 03:52:51 +0000 2013	395397862726463488			"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	False	0	0			そいえばnexus10はいつ発表されるのでございましょう？
41	Wed Oct 30 03:48:50 +0000 2013	395396852222132224			web	False	0	0			まだNexus5とかNexus10とかKitKatは発表されてないのね．
42	Wed Oct 30 03:47:00 +0000 2013	395396392325496832			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Deerskin Sleeve | OAKLEAF| http://t.co/RaTY7DJA6X | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
43	Wed Oct 30 03:47:00 +0000 2013	395396391809581056			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | AMARETTINI | http://t.co/RStAcDvfzD | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
44	Wed Oct 30 03:46:58 +0000 2013	395396381005086720			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 2013 Leather Sleeve | FLATTERING | http://t.co/oFSuxMCfbz| #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
45	Wed Oct 30 03:46:57 +0000 2013	395396379323170816			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | Spin me... http://t.co/uu0oAVrSc5 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
46	Wed Oct 30 03:46:55 +0000 2013	395396371278487552			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | NELLY http://t.co/Gco0G1qBnv | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
47	Wed Oct 30 02:31:36 +0000 2013	395377418338566144			"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	False	0	0			Custom #nexus10 leather cover hand stained http://t.co/3Yj8Gm5bs4 ereadercovers #tabletcovers… http://t.co/59D7HAxIzS
48	Wed Oct 30 01:48:42 +0000 2013	395366621755105280			"<a href=""https://sourceforge.jp/projects/opentween/"" rel=""nofollow"">OpenTween</a>"	False	0	0			Nexus10も待ってるよ☆ 11/1発表だっけか
49	Wed Oct 30 01:17:47 +0000 2013	395358838125518849			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Nexus 10 (2013) Leather Sleeve | Spin me... http://t.co/uu0oAVrSc5 | #Nexus10Cover #Nexus10Sleeve #Nexus10Felt #Nexus10_2013 #Nexus10Portel
